id,address_line_1,city,state,postal_code,country_code,created_at
addr-b761dca2-f8ff-4709-b645-9b0591dfa353,742 Jaffle Street,Portland,OR,90642,US,2024-08-01T00:00:00
addr-98c7adf1-31bc-45c1-85fb-dbf53b4a53e2,743 Jaffle Street,Seattle,WA,90643,US,2024-08-01T00:00:00
addr-6bb94756-3d64-40f4-9ecb-bc26ede41625,744 Jaffle Street,Austin,TX,90644,US,2024-08-01T00:00:00
addr-efb0203d-c970-47ec-8644-2090a658224b,745 Jaffle Street,Denver,CO,90645,US,2024-08-01T00:00:00
addr-6fcd3399-b9d5-4ab0-9d50-385be83fec9c,746 Jaffle Street,Portland,OR,90646,US,2024-08-01T00:00:00
addr-7e7c62c1-b8a8-4e9a-ab94-81a82d76e3e5,747 Jaffle Street,Seattle,WA,90647,US,2024-08-01T00:00:00
addr-bf32ccad-096c-457c-9147-6f220d46e227,748 Jaffle Street,Austin,TX,90648,US,2024-08-01T00:00:00
addr-5b4df518-7c6e-4957-8906-e33505acee31,749 Jaffle Street,Denver,CO,90649,US,2024-08-01T00:00:00
addr-212484cd-56e9-4934-ab9b-69d43228ee16,750 Jaffle Street,Portland,OR,90650,US,2024-08-01T00:00:00
addr-1439dc05-4ab9-4995-90c7-d9437ae94f50,751 Jaffle Street,Seattle,WA,90651,US,2024-08-01T00:00:00
addr-91c5349a-5fb8-43b5-8af3-1b0018617bc3,752 Jaffle Street,Austin,TX,90652,US,2024-08-01T00:00:00
addr-e6debecd-a5cf-4ced-957e-7fb31720480c,753 Jaffle Street,Denver,CO,90653,US,2024-08-01T00:00:00
addr-c11308cb-8153-4e7b-9149-9b6b5c0aa137,754 Jaffle Street,Portland,OR,90654,US,2024-08-01T00:00:00
addr-7c0459a0-2d38-460e-8653-72aefbf15570,755 Jaffle Street,Seattle,WA,90655,US,2024-08-01T00:00:00
addr-43086963-8392-432e-84e0-ef1902202b4c,756 Jaffle Street,Austin,TX,90656,US,2024-08-01T00:00:00
addr-d78e6e3f-3ff1-49b6-9dcb-129816aa0ecb,757 Jaffle Street,Denver,CO,90657,US,2024-08-01T00:00:00
addr-2f76575f-2d85-40ca-8f3b-82b14debc678,758 Jaffle Street,Portland,OR,90658,US,2024-08-01T00:00:00
addr-fd12529b-56bd-40cf-a742-a90ad36add5e,759 Jaffle Street,Seattle,WA,90659,US,2024-08-01T00:00:00
addr-6aff094b-52ed-46fe-8904-5752ec7e76ec,760 Jaffle Street,Austin,TX,90660,US,2024-08-01T00:00:00
addr-fe21b6ad-ebab-42b3-b5ed-ad3529036009,761 Jaffle Street,Denver,CO,90661,US,2024-08-01T00:00:00
addr-77475cfc-c7a4-44fd-aa82-b68053aa7540,762 Jaffle Street,Portland,OR,90662,US,2024-08-01T00:00:00
addr-2f0fa97b-f713-40a9-8e11-3e18580cd97b,763 Jaffle Street,Seattle,WA,90663,US,2024-08-01T00:00:00
addr-ce8210c0-c537-4fd0-80ef-c3e8063b748a,764 Jaffle Street,Austin,TX,90664,US,2024-08-01T00:00:00
addr-2661b9e7-3b2c-40ea-b349-251363d10a4e,765 Jaffle Street,Denver,CO,90665,US,2024-08-01T00:00:00
addr-d85d8387-2b7e-46a9-9f28-dad061a5fc01,766 Jaffle Street,Portland,OR,90666,US,2024-08-01T00:00:00
addr-8834bd0d-66fc-44cf-83bc-c787f024b078,767 Jaffle Street,Seattle,WA,90667,US,2024-08-01T00:00:00
addr-8639eac0-9cd8-4fe5-9e10-8526a16018d1,768 Jaffle Street,Austin,TX,90668,US,2024-08-01T00:00:00
addr-4d481210-54e4-4e94-80f3-81ba408de5a5,769 Jaffle Street,Denver,CO,90669,US,2024-08-01T00:00:00
addr-8f34cf8e-4ab5-436b-b34d-d43e654c8d6b,770 Jaffle Street,Portland,OR,90670,US,2024-08-01T00:00:00
addr-6f1db361-6600-4690-8cd8-5520d4257b7f,771 Jaffle Street,Seattle,WA,90671,US,2024-08-01T00:00:00
addr-582e9081-9542-4d02-9ed4-d41c93fa8b2c,772 Jaffle Street,Austin,TX,90672,US,2024-08-01T00:00:00
addr-5f22d013-c3f9-44a7-aeba-0975da12ffcc,773 Jaffle Street,Denver,CO,90673,US,2024-08-01T00:00:00
addr-c958448f-45d7-416d-a358-45098ec2a9da,774 Jaffle Street,Portland,OR,90674,US,2024-08-01T00:00:00
addr-9400a9f1-7dfe-440e-9992-ce7a2dd5b296,775 Jaffle Street,Seattle,WA,90675,US,2024-08-01T00:00:00
addr-1b221ed8-52ce-4d81-a181-c5317da12a7c,776 Jaffle Street,Austin,TX,90676,US,2024-08-01T00:00:00
addr-49421d99-2baa-4a3f-bbff-4e4d4e0062aa,777 Jaffle Street,Denver,CO,90677,US,2024-08-01T00:00:00
addr-f962820d-d110-4903-9fbd-86a2ba5a9687,778 Jaffle Street,Portland,OR,90678,US,2024-08-01T00:00:00
addr-f714d574-6aed-4017-952f-ff5bc4155939,779 Jaffle Street,Seattle,WA,90679,US,2024-08-01T00:00:00
addr-cc1fc998-ac73-4d63-9bb0-03e1756e8d0d,780 Jaffle Street,Austin,TX,90680,US,2024-08-01T00:00:00
addr-f55982fc-a2f7-407d-b845-3b32df0463f7,781 Jaffle Street,Denver,CO,90681,US,2024-08-01T00:00:00
addr-254a6b6d-5dcb-4d20-88ce-e2e448935a93,782 Jaffle Street,Portland,OR,90682,US,2024-08-01T00:00:00
addr-c664111b-b80e-45ab-b2de-ee220ea29fbe,783 Jaffle Street,Seattle,WA,90683,US,2024-08-01T00:00:00
addr-49a68f77-776a-4b4b-b668-48e489f414ae,784 Jaffle Street,Austin,TX,90684,US,2024-08-01T00:00:00
addr-6d83b2dd-2590-42ba-8d66-d65101b1a517,785 Jaffle Street,Denver,CO,90685,US,2024-08-01T00:00:00
addr-1740f65f-2823-4d8a-9ff9-2bf6dfcddfb6,786 Jaffle Street,Portland,OR,90686,US,2024-08-01T00:00:00
addr-6f80c5c6-04ed-4548-83b7-aee06e3700c4,787 Jaffle Street,Seattle,WA,90687,US,2024-08-01T00:00:00
addr-779b7f09-bfd0-4ab7-a46f-9f6eecb13030,788 Jaffle Street,Austin,TX,90688,US,2024-08-01T00:00:00
addr-9a689679-4c75-46ba-92d3-6b5b0c51a34a,789 Jaffle Street,Denver,CO,90689,US,2024-08-01T00:00:00
addr-a768163c-0781-430b-8703-ce1ce473c762,790 Jaffle Street,Portland,OR,90690,US,2024-08-01T00:00:00
addr-ed79e1d1-f247-47da-b20f-17c6184db706,791 Jaffle Street,Seattle,WA,90691,US,2024-08-01T00:00:00
addr-758d0e66-e551-46a4-b8f9-0a98d7161e93,792 Jaffle Street,Austin,TX,90692,US,2024-08-01T00:00:00
addr-1757e1cd-b99e-42a3-9e19-1b1305127836,793 Jaffle Street,Denver,CO,90693,US,2024-08-01T00:00:00
addr-40c889c0-2020-4661-bb9a-564950b1a262,794 Jaffle Street,Portland,OR,90694,US,2024-08-01T00:00:00
addr-b8cf5c4c-27e2-4106-9058-eb38559661e0,795 Jaffle Street,Seattle,WA,90695,US,2024-08-01T00:00:00
addr-7bb37398-522c-4b94-95aa-882d79ae2041,796 Jaffle Street,Austin,TX,90696,US,2024-08-01T00:00:00
addr-670a79a3-05fc-4a33-8b9d-1b6df80347f4,797 Jaffle Street,Denver,CO,90697,US,2024-08-01T00:00:00
addr-c0a8be37-975c-4b34-8989-1eb846c63871,798 Jaffle Street,Portland,OR,90698,US,2024-08-01T00:00:00
addr-5c3c91f4-9d48-426f-9862-e165bf8f616d,799 Jaffle Street,Seattle,WA,90699,US,2024-08-01T00:00:00
addr-7ea9b687-48e0-4f47-9245-7a3e02c88fec,800 Jaffle Street,Austin,TX,90700,US,2024-08-01T00:00:00
addr-6d622f69-5cf8-4eda-b7ff-4f57f0e66237,801 Jaffle Street,Denver,CO,90701,US,2024-08-01T00:00:00
addr-7e394ed8-8aae-477f-9649-5d3e7f5658fb,802 Jaffle Street,Portland,OR,90702,US,2024-08-01T00:00:00
addr-95381466-0836-4fd0-b05c-e8ca6147a51f,803 Jaffle Street,Seattle,WA,90703,US,2024-08-01T00:00:00
addr-3bcd90d3-7d42-4c9f-ad46-04d8af612206,804 Jaffle Street,Austin,TX,90704,US,2024-08-01T00:00:00
addr-6afcdfd4-7162-4241-9932-0cf1f3a2b6e7,805 Jaffle Street,Denver,CO,90705,US,2024-08-01T00:00:00
addr-07837268-1f07-43d7-a271-fa0ab4370eee,806 Jaffle Street,Portland,OR,90706,US,2024-08-01T00:00:00
addr-84a120aa-c994-404e-9e74-8277a6f9eb4e,807 Jaffle Street,Seattle,WA,90707,US,2024-08-01T00:00:00
addr-17e24a9b-119c-4ea7-a53a-bb757c70ad0a,808 Jaffle Street,Austin,TX,90708,US,2024-08-01T00:00:00
addr-cc9cb0b1-f5d5-4fbb-ae89-025a80fb57c1,809 Jaffle Street,Denver,CO,90709,US,2024-08-01T00:00:00
addr-7d4b9dcb-d4ff-42fa-9c58-5657c61f4954,810 Jaffle Street,Portland,OR,90710,US,2024-08-01T00:00:00
addr-6fb41f2c-72b6-4e3e-b896-89be93d85e5a,811 Jaffle Street,Seattle,WA,90711,US,2024-08-01T00:00:00
addr-33ab4667-4cdd-435a-875e-305ea36ebc4d,812 Jaffle Street,Austin,TX,90712,US,2024-08-01T00:00:00
addr-a2effce6-3ad2-4811-940b-bbb5a4ad9b67,813 Jaffle Street,Denver,CO,90713,US,2024-08-01T00:00:00
addr-f3c5c37f-bd98-40b6-8f8b-eeb75218bbed,814 Jaffle Street,Portland,OR,90714,US,2024-08-01T00:00:00
addr-249c5605-e2c1-49de-825b-aeef4ba19a9e,815 Jaffle Street,Seattle,WA,90715,US,2024-08-01T00:00:00
addr-87a00a98-1d65-4fba-92f9-41ac07bce2bd,816 Jaffle Street,Austin,TX,90716,US,2024-08-01T00:00:00
addr-aef5051b-ee62-4974-994d-fbb200c5f89c,817 Jaffle Street,Denver,CO,90717,US,2024-08-01T00:00:00
addr-21c61b96-d053-45f3-9730-c3483fe288d2,818 Jaffle Street,Portland,OR,90718,US,2024-08-01T00:00:00
addr-aa006c1b-6b97-4f02-99a9-57923d13eb8f,819 Jaffle Street,Seattle,WA,90719,US,2024-08-01T00:00:00
addr-bbe44e0a-dc83-4c13-a357-89d0c4f06f29,820 Jaffle Street,Austin,TX,90720,US,2024-08-01T00:00:00
addr-cd67e795-f5fa-470f-9a4f-4060d5951279,821 Jaffle Street,Denver,CO,90721,US,2024-08-01T00:00:00
addr-2444fa55-4e76-4e0e-8880-6ccb037e3479,822 Jaffle Street,Portland,OR,90722,US,2024-08-01T00:00:00
addr-adc6b3eb-08c6-47a0-a6ce-19384284547a,823 Jaffle Street,Seattle,WA,90723,US,2024-08-01T00:00:00
addr-c3f68ead-12e5-4a95-9f20-2c9529a5f08b,824 Jaffle Street,Austin,TX,90724,US,2024-08-01T00:00:00
addr-2fac4408-7728-454c-94d8-16b7262380b0,825 Jaffle Street,Denver,CO,90725,US,2024-08-01T00:00:00
addr-5a056723-8fb6-4708-ba04-edc4e2854e74,826 Jaffle Street,Portland,OR,90726,US,2024-08-01T00:00:00
addr-6f595044-c1c1-4b1b-8b9a-6ba836a7d845,827 Jaffle Street,Seattle,WA,90727,US,2024-08-01T00:00:00
addr-8d5fa184-5966-49ce-b3e7-4acfaba98bfd,828 Jaffle Street,Austin,TX,90728,US,2024-08-01T00:00:00
addr-3785fc7c-35aa-4e40-b620-f54b10e8a832,829 Jaffle Street,Denver,CO,90729,US,2024-08-01T00:00:00
addr-436ca6dd-1cc3-4ff0-986c-eabb97606b9b,830 Jaffle Street,Portland,OR,90730,US,2024-08-01T00:00:00
addr-64e25b29-1b93-4db3-a929-7fb7183288be,831 Jaffle Street,Seattle,WA,90731,US,2024-08-01T00:00:00
addr-4a0fcf58-3784-4070-96a6-0925fc23e36f,832 Jaffle Street,Austin,TX,90732,US,2024-08-01T00:00:00
addr-e94d8a6e-9b23-411a-baf2-75f02c42d8cb,833 Jaffle Street,Denver,CO,90733,US,2024-08-01T00:00:00
addr-8c5628d0-6d15-4a6d-80f2-9c723e39ba83,834 Jaffle Street,Portland,OR,90734,US,2024-08-01T00:00:00
addr-7eaca096-c253-48ee-936a-8ea930759d59,835 Jaffle Street,Seattle,WA,90735,US,2024-08-01T00:00:00
addr-e648e7c1-b5f5-4d67-b78c-7d41956f4eaf,836 Jaffle Street,Austin,TX,90736,US,2024-08-01T00:00:00
addr-ed5f2f3e-8bef-4da7-b30c-90c3fa5f40ea,837 Jaffle Street,Denver,CO,90737,US,2024-08-01T00:00:00
addr-cd709ef0-753a-4968-b981-ab264708b37a,838 Jaffle Street,Portland,OR,90738,US,2024-08-01T00:00:00
addr-72ad36e6-90e5-4d1f-8978-44a18ed7d4e0,839 Jaffle Street,Seattle,WA,90739,US,2024-08-01T00:00:00
addr-b8edba64-3db4-4841-8f8d-dc00dce6fb67,840 Jaffle Street,Austin,TX,90740,US,2024-08-01T00:00:00
addr-7b4010bf-8e77-489c-83e9-0056299e9429,841 Jaffle Street,Denver,CO,90741,US,2024-08-01T00:00:00
addr-446153de-73e0-4d85-a593-2c3ae8664564,842 Jaffle Street,Portland,OR,90742,US,2024-08-01T00:00:00
addr-5a2b4f14-e7ac-4b3a-bf58-688bca696e5f,843 Jaffle Street,Seattle,WA,90743,US,2024-08-01T00:00:00
addr-10687c1c-9437-400c-a604-0e19882c65e1,844 Jaffle Street,Austin,TX,90744,US,2024-08-01T00:00:00
addr-03710ca1-feb1-4206-bd26-3bb8e6a1dac2,845 Jaffle Street,Denver,CO,90745,US,2024-08-01T00:00:00
addr-153f6ea8-c8e7-4bfb-8273-72ac137733ea,846 Jaffle Street,Portland,OR,90746,US,2024-08-01T00:00:00
addr-6cb96ee5-043d-47e6-a79a-67e7b0fa034e,847 Jaffle Street,Seattle,WA,90747,US,2024-08-01T00:00:00
addr-67d2941c-ef55-4f74-9994-431a09ee14db,848 Jaffle Street,Austin,TX,90748,US,2024-08-01T00:00:00
addr-afdabd06-a2b4-497a-93b8-7bcf582b5d3b,849 Jaffle Street,Denver,CO,90749,US,2024-08-01T00:00:00
addr-0bc37503-ab88-4833-9b4e-1355bdd20deb,850 Jaffle Street,Portland,OR,90750,US,2024-08-01T00:00:00
addr-b43ea9dd-823e-4930-9110-31ea0eaa05f3,851 Jaffle Street,Seattle,WA,90751,US,2024-08-01T00:00:00
addr-f9f4d7f7-6884-4f0c-88d9-0d3432a666ca,852 Jaffle Street,Austin,TX,90752,US,2024-08-01T00:00:00
addr-07571aa5-5581-4cf0-9a68-006051f37c8c,853 Jaffle Street,Denver,CO,90753,US,2024-08-01T00:00:00
addr-71f1cea1-588b-47f5-93c3-4e649541a9e4,854 Jaffle Street,Portland,OR,90754,US,2024-08-01T00:00:00
addr-6ffc9798-2bb6-43ca-823b-e9dda0935299,855 Jaffle Street,Seattle,WA,90755,US,2024-08-01T00:00:00
addr-1991aaf6-d1b3-45f3-a33b-7a9174d18f8b,856 Jaffle Street,Austin,TX,90756,US,2024-08-01T00:00:00
addr-86fb0f27-e52e-40a4-8499-5f1610574213,857 Jaffle Street,Denver,CO,90757,US,2024-08-01T00:00:00
addr-2e1fd151-264e-4a4a-8584-733dd5da3152,858 Jaffle Street,Portland,OR,90758,US,2024-08-01T00:00:00
addr-8f4f1f50-62c9-4870-bf5b-bdcd357f8ad7,859 Jaffle Street,Seattle,WA,90759,US,2024-08-01T00:00:00
addr-37601558-3b79-4200-800f-fc03a28a5ec7,860 Jaffle Street,Austin,TX,90760,US,2024-08-01T00:00:00
addr-f03fb49f-283d-405e-bf8d-52046ca6e77d,861 Jaffle Street,Denver,CO,90761,US,2024-08-01T00:00:00
addr-f14bcc19-681e-43a6-94e0-9748a8455850,862 Jaffle Street,Portland,OR,90762,US,2024-08-01T00:00:00
addr-bd081d89-0320-4774-bb4c-798b6e253b0e,863 Jaffle Street,Seattle,WA,90763,US,2024-08-01T00:00:00
addr-27133460-80a8-449a-b422-65bfe97af456,864 Jaffle Street,Austin,TX,90764,US,2024-08-01T00:00:00
addr-ab13dd68-d82a-4dbe-b352-0f4df96ff5e3,865 Jaffle Street,Denver,CO,90765,US,2024-08-01T00:00:00
addr-bd72d373-2261-4193-bee7-41d3bfd08ef1,866 Jaffle Street,Portland,OR,90766,US,2024-08-01T00:00:00
addr-b4624db2-8aba-4c57-a0f7-0f5cb8bf0a04,867 Jaffle Street,Seattle,WA,90767,US,2024-08-01T00:00:00
addr-8cf43099-d49e-4e95-8b08-3d61df8b947f,868 Jaffle Street,Austin,TX,90768,US,2024-08-01T00:00:00
addr-625c6012-3c16-4c27-ab0c-a8512e488ad7,869 Jaffle Street,Denver,CO,90769,US,2024-08-01T00:00:00
addr-0e105436-465e-4326-94d3-f6a0e7051725,870 Jaffle Street,Portland,OR,90770,US,2024-08-01T00:00:00
addr-32927010-1d7d-4cd9-a500-593804ff0e77,871 Jaffle Street,Seattle,WA,90771,US,2024-08-01T00:00:00
addr-0b7ba743-6819-4540-8542-b7fa14bd996d,872 Jaffle Street,Austin,TX,90772,US,2024-08-01T00:00:00
addr-fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,873 Jaffle Street,Denver,CO,90773,US,2024-08-01T00:00:00
addr-62e44a82-c99b-4d04-9abb-f6a2eb97c7ec,874 Jaffle Street,Portland,OR,90774,US,2024-08-01T00:00:00
addr-758b4602-0ce0-440a-9584-ad59ce4216ad,875 Jaffle Street,Seattle,WA,90775,US,2024-08-01T00:00:00
addr-920c0197-3c76-4cb7-90f7-b1a687043563,876 Jaffle Street,Austin,TX,90776,US,2024-08-01T00:00:00
addr-4675a031-3216-463d-8c4d-42ea1283bd56,877 Jaffle Street,Denver,CO,90777,US,2024-08-01T00:00:00
addr-a5066e8e-de65-4798-9ed5-f6cae5f86031,878 Jaffle Street,Portland,OR,90778,US,2024-08-01T00:00:00
addr-99908d5f-92b2-4e74-812d-8fbf41ddc894,879 Jaffle Street,Seattle,WA,90779,US,2024-08-01T00:00:00
addr-c404f9e5-cfcd-428e-8459-c1e1fd0d586b,880 Jaffle Street,Austin,TX,90780,US,2024-08-01T00:00:00
addr-902c8ddc-8ba2-42a6-b380-4afc64f50ffc,881 Jaffle Street,Denver,CO,90781,US,2024-08-01T00:00:00
addr-376d586e-00b0-4a49-9695-ddac46fb337e,882 Jaffle Street,Portland,OR,90782,US,2024-08-01T00:00:00
addr-89a5d615-2bb0-4843-8177-90bf7f452bfe,883 Jaffle Street,Seattle,WA,90783,US,2024-08-01T00:00:00
addr-8f9052f4-d761-416e-8b74-a71f640df0d7,884 Jaffle Street,Austin,TX,90784,US,2024-08-01T00:00:00
addr-359c05d0-e19d-463d-b3b4-43a0b4a3810f,885 Jaffle Street,Denver,CO,90785,US,2024-08-01T00:00:00
addr-fa7960f6-2060-4fc8-a154-148e0c543e8a,886 Jaffle Street,Portland,OR,90786,US,2024-08-01T00:00:00
addr-11498734-cebc-4784-a055-6bd08a18f1dc,887 Jaffle Street,Seattle,WA,90787,US,2024-08-01T00:00:00
addr-33d208d7-91f2-4d70-9f75-c1bf87481c15,888 Jaffle Street,Austin,TX,90788,US,2024-08-01T00:00:00
addr-848bb1e9-3367-4758-8f73-e886fadfadab,889 Jaffle Street,Denver,CO,90789,US,2024-08-01T00:00:00
addr-45233069-2809-4274-b243-98792794b3e9,890 Jaffle Street,Portland,OR,90790,US,2024-08-01T00:00:00
addr-5b16d3ac-510a-4143-8a0a-785ce783f3d8,891 Jaffle Street,Seattle,WA,90791,US,2024-08-01T00:00:00
addr-5dbe3a93-bfd1-48f7-8040-dacc81b641f3,892 Jaffle Street,Austin,TX,90792,US,2024-08-01T00:00:00
addr-f0496969-2829-4c93-834d-07ef9042cd86,893 Jaffle Street,Denver,CO,90793,US,2024-08-01T00:00:00
addr-70a0c69e-1bf5-4805-bf9c-4714e193f75d,894 Jaffle Street,Portland,OR,90794,US,2024-08-01T00:00:00
addr-b6b6f9ac-f08b-4ef6-8e52-a2c0bb49b17d,895 Jaffle Street,Seattle,WA,90795,US,2024-08-01T00:00:00
addr-0855291e-0a0d-4e17-931b-beabbc173f85,896 Jaffle Street,Austin,TX,90796,US,2024-08-01T00:00:00
addr-50fb8eb8-955f-41ca-ab6a-faaff8141652,897 Jaffle Street,Denver,CO,90797,US,2024-08-01T00:00:00
addr-661d2fc6-9fa2-4c79-9d19-44c73cb68448,898 Jaffle Street,Portland,OR,90798,US,2024-08-01T00:00:00
addr-bcff2252-fa4f-4a03-88eb-6ff7b0e010a0,899 Jaffle Street,Seattle,WA,90799,US,2024-08-01T00:00:00
addr-4ba2a669-8d0b-4aef-96c0-aae24b7711ff,900 Jaffle Street,Austin,TX,90800,US,2024-08-01T00:00:00
addr-f1c1c41c-e3ac-4d0f-9604-06a648c54aa4,901 Jaffle Street,Denver,CO,90801,US,2024-08-01T00:00:00
addr-0ed041f5-3d65-4f50-b23e-849b527ee107,902 Jaffle Street,Portland,OR,90802,US,2024-08-01T00:00:00
addr-01450c81-3eae-4663-a704-f91c175e17f0,903 Jaffle Street,Seattle,WA,90803,US,2024-08-01T00:00:00
addr-5948da4d-8a3d-4122-9885-6f62f017c7b2,904 Jaffle Street,Austin,TX,90804,US,2024-08-01T00:00:00
addr-67f25b4e-183c-4a43-9227-09966e445b42,905 Jaffle Street,Denver,CO,90805,US,2024-08-01T00:00:00
addr-46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,906 Jaffle Street,Portland,OR,90806,US,2024-08-01T00:00:00
addr-7bb8fda6-2726-4199-a7aa-ed27cdfff312,907 Jaffle Street,Seattle,WA,90807,US,2024-08-01T00:00:00
addr-3934f6b2-65db-491f-93be-76ec718440d9,908 Jaffle Street,Austin,TX,90808,US,2024-08-01T00:00:00
addr-547f74d3-e5b0-4e69-a707-74acc44f122c,909 Jaffle Street,Denver,CO,90809,US,2024-08-01T00:00:00
addr-b06bdac7-cb60-4550-a13d-62da39a1c53e,910 Jaffle Street,Portland,OR,90810,US,2024-08-01T00:00:00
addr-b51ad0d8-7b4d-4859-8de9-fd9feb62c888,911 Jaffle Street,Seattle,WA,90811,US,2024-08-01T00:00:00
addr-543b48b5-22b5-41e4-8e3c-704fc8f03e8d,912 Jaffle Street,Austin,TX,90812,US,2024-08-01T00:00:00
addr-b66095e0-346f-477d-8c25-3b70d4dfab70,913 Jaffle Street,Denver,CO,90813,US,2024-08-01T00:00:00
addr-8386c889-4e1d-49ce-9d61-12c967dad0f9,914 Jaffle Street,Portland,OR,90814,US,2024-08-01T00:00:00
addr-07365e1d-9d4c-4185-859e-d5757178280c,915 Jaffle Street,Seattle,WA,90815,US,2024-08-01T00:00:00
addr-33326773-e843-48d9-9641-9990733d705a,916 Jaffle Street,Austin,TX,90816,US,2024-08-01T00:00:00
addr-2a6409ee-29ac-483f-a2a7-9074fcb50191,917 Jaffle Street,Denver,CO,90817,US,2024-08-01T00:00:00
addr-8976b896-e0e8-4696-b268-5587e42efaa0,918 Jaffle Street,Portland,OR,90818,US,2024-08-01T00:00:00
addr-41b09fe3-c0bf-4484-bc20-f48aedb5e7d5,919 Jaffle Street,Seattle,WA,90819,US,2024-08-01T00:00:00
addr-69819ace-cccb-4f20-aa31-be439b1b8e2b,920 Jaffle Street,Austin,TX,90820,US,2024-08-01T00:00:00
addr-19a91b0b-51dc-434f-978a-177588409f99,921 Jaffle Street,Denver,CO,90821,US,2024-08-01T00:00:00
addr-d6ca3f18-6708-4e27-9196-8a2238aba9b0,922 Jaffle Street,Portland,OR,90822,US,2024-08-01T00:00:00
addr-78e4ffca-cfe4-42f3-9ef0-98ca1bb8cfa0,923 Jaffle Street,Seattle,WA,90823,US,2024-08-01T00:00:00
addr-628b0262-278b-4522-aa31-ed61da01b78a,924 Jaffle Street,Austin,TX,90824,US,2024-08-01T00:00:00
addr-a43342bc-a956-480b-8ef3-7b28e61c9b9b,925 Jaffle Street,Denver,CO,90825,US,2024-08-01T00:00:00
addr-296a6b8f-b21e-4485-ad7f-18c1262a0764,926 Jaffle Street,Portland,OR,90826,US,2024-08-01T00:00:00
addr-7c45f68c-bbba-4b82-9457-03de08fe8287,927 Jaffle Street,Seattle,WA,90827,US,2024-08-01T00:00:00
addr-be999c23-fb5b-4060-b4aa-bd50fe8ab5f6,928 Jaffle Street,Austin,TX,90828,US,2024-08-01T00:00:00
addr-8c39c27b-eb7a-452f-9581-a78bdf3ed9eb,929 Jaffle Street,Denver,CO,90829,US,2024-08-01T00:00:00
addr-430e5411-6ed3-439b-93c3-e885b2a37d0f,930 Jaffle Street,Portland,OR,90830,US,2024-08-01T00:00:00
addr-b9915f58-4f74-4518-bb97-0b1e58c541a5,931 Jaffle Street,Seattle,WA,90831,US,2024-08-01T00:00:00
addr-4559b465-3dfc-40aa-84fe-31c153b4c0d8,932 Jaffle Street,Austin,TX,90832,US,2024-08-01T00:00:00
addr-239409e0-b3ad-4bf6-ba7c-08628ee3cbee,933 Jaffle Street,Denver,CO,90833,US,2024-08-01T00:00:00
addr-45514547-8413-41d4-ba88-c1240763e5e8,934 Jaffle Street,Portland,OR,90834,US,2024-08-01T00:00:00
addr-ce5679e9-296a-4566-ba46-98a3e0a94136,935 Jaffle Street,Seattle,WA,90835,US,2024-08-01T00:00:00
addr-02c02023-75d2-4ad2-89f6-ed2c2e7ae6f5,936 Jaffle Street,Austin,TX,90836,US,2024-08-01T00:00:00
addr-300faed1-594b-427c-894e-c46855f06f22,937 Jaffle Street,Denver,CO,90837,US,2024-08-01T00:00:00
addr-aeb1bb4a-8548-48ed-a8e2-c31bc682b091,938 Jaffle Street,Portland,OR,90838,US,2024-08-01T00:00:00
addr-20ae953d-06b1-4034-a24c-a173911af24e,939 Jaffle Street,Seattle,WA,90839,US,2024-08-01T00:00:00
addr-4ed3232e-6117-4b38-9d59-265a217c91cf,940 Jaffle Street,Austin,TX,90840,US,2024-08-01T00:00:00
addr-8252af4b-fdbe-4139-b9a2-de4ceb670886,941 Jaffle Street,Denver,CO,90841,US,2024-08-01T00:00:00
addr-254292b3-d9f3-4b20-be39-1db058d17bb9,942 Jaffle Street,Portland,OR,90842,US,2024-08-01T00:00:00
addr-4423c47b-1f8b-4df4-bfe9-531cd8e6441b,943 Jaffle Street,Seattle,WA,90843,US,2024-08-01T00:00:00
addr-a4512e27-9e9c-4aa8-bc00-11e9e1f1fd9f,944 Jaffle Street,Austin,TX,90844,US,2024-08-01T00:00:00
addr-36708614-1e24-453b-8593-b03eb1a7c5b8,945 Jaffle Street,Denver,CO,90845,US,2024-08-01T00:00:00
addr-f419edd5-8bb5-4809-8cfc-599ab209f6da,946 Jaffle Street,Portland,OR,90846,US,2024-08-01T00:00:00
addr-4041ba09-7a39-4b37-9e0e-f39a765d9c82,947 Jaffle Street,Seattle,WA,90847,US,2024-08-01T00:00:00
addr-d2d5925b-c91a-440d-a613-0c76f88845cc,948 Jaffle Street,Austin,TX,90848,US,2024-08-01T00:00:00
addr-a054cb90-d7e9-4236-9533-fc7fd2b1fd77,949 Jaffle Street,Denver,CO,90849,US,2024-08-01T00:00:00
addr-84f7f075-d17e-4662-a11c-bc80e28b12f5,950 Jaffle Street,Portland,OR,90850,US,2024-08-01T00:00:00
addr-0f1df561-31c0-417e-909b-4b054c45baaf,951 Jaffle Street,Seattle,WA,90851,US,2024-08-01T00:00:00
addr-5b817ccb-b122-4044-b74f-bde3d1df714d,952 Jaffle Street,Austin,TX,90852,US,2024-08-01T00:00:00
addr-c710ee81-7487-44d1-b65f-69a898acaf69,953 Jaffle Street,Denver,CO,90853,US,2024-08-01T00:00:00
addr-7fcd9f31-c0cb-4414-9981-9d014f593081,954 Jaffle Street,Portland,OR,90854,US,2024-08-01T00:00:00
